ID,Phylum,Class,Order,Family,Genus,Species
ESV_1328,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
ESV_2265,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,Cyclotella cryptica
ESV_5678,Bacillariophyta,Coscinodiscophyceae,Stephanodiscales,Stephanodiscaceae,Cyclotella,Cyclotella sp. MBTD-CMFRI-S052
ESV_1152,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ESV_2463,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ESV_36,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ESV_861,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Skeletonemataceae,Skeletonema,
ESV_299,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira nordenskioeldii
ESV_1409,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,,,
ESV_2801,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Asterionellopsis,Asterionellopsis glacialis
ESV_4370,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,Minutocellus polymorphus
ESV_4455,Bacillariophyta,Mediophyceae,Cymatosirales,Cymatosiraceae,Minutocellus,Minutocellus polymorphus
ESV_1605,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,Odontella,Odontella regia
ESV_5779,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Hemiaulus,Hemiaulus sinensis
ESV_1738,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum
ESV_2531,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum
ESV_4433,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,Lithodesmium,Lithodesmium intricatum
ESV_2814,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,,
ESV_3280,Bacillariophyta,Mediophyceae,Lithodesmiales,Lithodesmiaceae,,
ESV_2347,Bacillariophyta,Mediophyceae,,,,
ESV_2544,Bacillariophyta,Mediophyceae,,,,
ESV_4550,Bacillariophyta,Mediophyceae,,,,
ESV_501,Bacillariophyta,Mediophyceae,,,,
ESV_6108,Bacillariophyta,Mediophyceae,,,,
ESV_678,Bacillariophyta,Mediophyceae,,,,
ESV_945,Bacillariophyta,Mediophyceae,,,,
ESV_1148,Bacillariophyta,,,,,
ESV_1252,Bacillariophyta,,,,,
ESV_1584,Bacillariophyta,,,,,
ESV_2178,Bacillariophyta,,,,,
ESV_2239,Bacillariophyta,,,,,
ESV_2375,Bacillariophyta,,,,,
ESV_2830,Bacillariophyta,,,,,
ESV_3038,Bacillariophyta,,,,,
ESV_3098,Bacillariophyta,,,,,
ESV_3115,Bacillariophyta,,,,,
ESV_3151,Bacillariophyta,,,,,
ESV_3188,Bacillariophyta,,,,,
ESV_344,Bacillariophyta,,,,,
ESV_3662,Bacillariophyta,,,,,
ESV_4007,Bacillariophyta,,,,,
ESV_4109,Bacillariophyta,,,,,
ESV_4343,Bacillariophyta,,,,,
ESV_4416,Bacillariophyta,,,,,
ESV_4484,Bacillariophyta,,,,,
ESV_4588,Bacillariophyta,,,,,
ESV_5487,Bacillariophyta,,,,,
ESV_5919,Bacillariophyta,,,,,
ESV_5994,Bacillariophyta,,,,,
ESV_835,Bacillariophyta,,,,,
ESV_1180,Bryozoa,Gymnolaemata,Cheilostomatida,Bugulidae,Bugula,Bugula tsunamiensis
ESV_4212,Bryozoa,Gymnolaemata,Cheilostomatida,Catenicellidae,Cornuticella,Cornuticella trapezoidea
ESV_6413,Bryozoa,Gymnolaemata,Cheilostomatida,Catenicellidae,Costaticella,Costaticella bicuspis
ESV_1244,Bryozoa,Gymnolaemata,Cheilostomatida,,,
ESV_3422,Bryozoa,Gymnolaemata,Cheilostomatida,,,
ESV_613,Chlorarachniophyta,Chlorarachniophyceae,Chlorarachniales ,Chlorarachniaceae,Bigelowiella,Bigelowiella natans
ESV_1166,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Ferosagitta,Ferosagitta sp. Y16LS2
ESV_502,Chaetognatha,Sagittoidea,,,,nan Chaetognatha sp. ZP303
ESV_86,Chaetognatha,Sagittoidea,,,,nan Chaetognatha sp. ZP303
ESV_1786,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula pacifica
ESV_4724,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,Chloroparvula pacifica
ESV_580,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,
ESV_3596,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon laureae
ESV_5023,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon laureae
ESV_4019,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon mariensis
ESV_2130,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon maureeniae
ESV_2361,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon primus
ESV_1507,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
ESV_3173,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon roscoffensis
ESV_1419,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon sieburthii
ESV_1524,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon sieburthii
ESV_1538,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloropicon,Chloropicon sieburthii
ESV_1224,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis
ESV_1903,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis
ESV_3028,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis
ESV_3481,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis
ESV_5103,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis
ESV_6404,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix tenuilepis
ESV_123,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos
ESV_162,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Bathycoccus,Bathycoccus prasinos
ESV_1,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_10,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_11,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_1147,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_1767,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_1977,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_2,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_2051,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_6,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,Micromonas pusilla
ESV_1343,Chlorophyta,Pyramimonadophyceae,Pyramimonadales,Pyramimonadaceae,Cymbomonas,Cymbomonas tetramitiformis
ESV_2085,Chlorophyta,Ulvophyceae,Oltmannsiellopsidales,Oltmannsiellopsidaceae,Oltmannsiellopsis,Oltmannsiellopsis viridis
ESV_2686,Chlorophyta,Ulvophyceae,Oltmannsiellopsidales,Oltmannsiellopsidaceae,Oltmannsiellopsis,Oltmannsiellopsis viridis
ESV_496,Chlorophyta,Pyramimonadophyceae,Pseudoscourfieldiales,Pycnococcaceae,,
ESV_994,Chlorophyta,Pyramimonadophyceae,Pseudoscourfieldiales,Pycnococcaceae,,
ESV_3514,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus nigrofuscus
ESV_3386,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Ctenochaetus,Ctenochaetus striatus
ESV_3806,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Ctenochaetus,
ESV_5253,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Naso,Naso lituratus
ESV_3454,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Naso,Naso unicornis
ESV_4573,Chordata,Teleostei,Acanthuriformes,Acanthuridae,Naso,Naso unicornis
ESV_5651,Chordata,Teleostei,Anguilliformes,Muraenidae,Gymnothorax,Gymnothorax fimbriatus
ESV_4862,Chordata,Teleostei,Atheriniformes,Atherinidae,Hypoatherina,Hypoatherina barnesi
ESV_3434,Chordata,Teleostei,Blenniiformes,Blenniidae,Cirripectes,Cirripectes castaneus
ESV_3993,Chordata,Teleostei,Blenniiformes,Tripterygiidae,Enneapterygius,
ESV_4843,Chordata,Teleostei,Blenniiformes,Tripterygiidae,Enneapterygius,
ESV_1582,Chordata,Teleostei,Clupeiformes,Clupeidae,Amblygaster,Amblygaster sirm
ESV_4429,Chordata,Teleostei,Clupeiformes,Clupeidae,,
ESV_6355,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus carpio
ESV_2774,Chordata,Teleostei,Gobiiformes,Gobiidae,Callogobius,Callogobius maculipinnis
ESV_3426,Chordata,Teleostei,Gobiiformes,Gobiidae,Eviota,Eviota shimadai
ESV_4771,Chordata,Teleostei,Gobiiformes,Gobiidae,Eviota,Eviota shimadai
ESV_5353,Chordata,Teleostei,Gobiiformes,Gobiidae,Eviota,Eviota shimadai
ESV_2567,Chordata,Teleostei,Gobiiformes,Gobiidae,Gnatholepis,
ESV_3272,Chordata,Teleostei,Gobiiformes,Gobiidae,Ptereleotris,
ESV_4998,Chordata,Teleostei,Gobiiformes,Gobiidae,,
ESV_6054,Chordata,Teleostei,Gobiiformes,Gobiidae,,
ESV_3196,Chordata,Teleostei,Holocentriformes,Holocentridae,Myripristis,Myripristis kuntee
ESV_4005,Chordata,Teleostei,Holocentriformes,Holocentridae,Myripristis,Myripristis violacea
ESV_3654,Chordata,Teleostei,Holocentriformes,Holocentridae,Sargocentron,
ESV_3574,Chordata,Teleostei,Kurtiformes,Apogonidae,Nectamia,Nectamia bandanensis
ESV_4900,Chordata,Teleostei,Labriformes,Labridae,Calotomus,Calotomus carolinus
ESV_4060,Chordata,Teleostei,Labriformes,Labridae,Hemigymnus,Hemigymnus fasciatus
ESV_912,Chordata,Teleostei,Labriformes,Labridae,Iniistius,Iniistius evides
ESV_2369,Chordata,Teleostei,Labriformes,Labridae,Scarus,Scarus forsteni
ESV_1711,Chordata,Teleostei,Labriformes,Labridae,,
ESV_1993,Chordata,Teleostei,Labriformes,Labridae,,
ESV_3776,Chordata,Teleostei,Labriformes,Labridae,,
ESV_4385,Chordata,Teleostei,Labriformes,Labridae,,
ESV_4596,Chordata,Teleostei,Lutjaniformes,Haemulidae,Plectorhinchus,
ESV_3343,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Macolor,
ESV_2267,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio digramma
ESV_2975,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio digramma
ESV_4242,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio digramma
ESV_4450,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio digramma
ESV_4532,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio digramma
ESV_5271,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio digramma
ESV_6132,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,Pterocaesio tile
ESV_3898,Chordata,Teleostei,Lutjaniformes,Lutjanidae,Pterocaesio,
ESV_4244,Chordata,Teleostei,Perciformes,Serranidae,Pseudogramma,Pseudogramma polyacantha
ESV_5569,Chordata,Teleostei,Priacanthiformes,Priacanthidae,Priacanthus,Priacanthus hamrur
ESV_5579,Chordata,Teleostei,Scombriformes,Scombridae,Rastrelliger,
ESV_5354,Chordata,Teleostei,Spariformes,Lethrinidae,Lethrinus,Lethrinus nebulosus
ESV_4577,Chordata,Teleostei,Spariformes,Lethrinidae,Lethrinus,Lethrinus ornatus
ESV_1832,Chordata,Teleostei,Spariformes,Nemipteridae,Scolopsis,Scolopsis monogramma
ESV_5226,Chordata,Teleostei,Syngnathiformes,Mullidae,Parupeneus,Parupeneus barberinoides
ESV_2038,Chordata,Teleostei,Syngnathiformes,Mullidae,Parupeneus,Parupeneus multifasciatus
ESV_4878,Chordata,Teleostei,Syngnathiformes,Mullidae,Parupeneus,Parupeneus pleurostigma
ESV_3063,Chordata,Teleostei,Syngnathiformes,Mullidae,Upeneus,Upeneus tragula
ESV_1669,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,Centropyge,
ESV_1585,Chordata,Teleostei,Acanthuriformes,Pomacanthidae,,
ESV_1157,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Abudefduf,Abudefduf vaigiensis
ESV_4149,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Abudefduf,
ESV_1597,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Amblyglyphidodon,
ESV_4014,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Amblyglyphidodon,
ESV_4379,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Amblyglyphidodon,
ESV_5500,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Chromis,
ESV_780,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Chromis,
ESV_3500,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Chrysiptera,
ESV_3885,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Plectroglyphidodon,Plectroglyphidodon johnstonianus
ESV_4882,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,Pomacentrus alexanderae
ESV_2860,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,Pomacentrus amboinensis
ESV_6362,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,Pomacentrus moluccensis
ESV_2743,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,Pomacentrus vaiuli
ESV_5026,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,Pomacentrus vaiuli
ESV_5089,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,Pomacentrus vaiuli
ESV_5202,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,Pomacentrus vaiuli
ESV_2726,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,
ESV_4011,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomacentrus,
ESV_1563,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomachromis,Pomachromis fuscidorsalis
ESV_1774,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomachromis,Pomachromis fuscidorsalis
ESV_1905,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomachromis,Pomachromis fuscidorsalis
ESV_2623,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomachromis,Pomachromis fuscidorsalis
ESV_2954,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomachromis,Pomachromis fuscidorsalis
ESV_3881,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Pomachromis,Pomachromis fuscidorsalis
ESV_4376,Chordata,Teleostei,Acanthuriformes,Pomacentridae,Stegastes,Stegastes fasciolatus
ESV_1882,Chordata,Teleostei,Acanthuriformes,Pomacentridae,,
ESV_2722,Chordata,Teleostei,Acanthuriformes,Pomacentridae,,
ESV_3362,Chordata,Teleostei,Acanthuriformes,Pomacentridae,,
ESV_1216,Chordata,Teleostei,,Pseudochromidae,Labracinus,Labracinus cyclophthalmus
ESV_5523,Chordata,Teleostei,,Pseudochromidae,Labracinus,
ESV_2909,Chordata,Teleostei,,,,
ESV_13,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Ascidia ahodori
ESV_14,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Ascidia ahodori
ESV_95,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,Ascidia ahodori
ESV_1142,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,
ESV_1382,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,
ESV_2515,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,
ESV_2755,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,
ESV_3942,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Botrylloides,
ESV_2822,Chordata,Ascidiacea,Stolidobranchia,,,
ESV_5904,Chordata,Ascidiacea,Stolidobranchia,,,
ESV_5780,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Pateobatis,Pateobatis fai
ESV_5637,Chordata,,,,,
ESV_1754,Cnidaria,Anthozoa,Actiniaria,Aliciidae,Triactis,Triactis producta
ESV_2679,Cnidaria,Anthozoa,Actiniaria,Boloceroididae,Boloceroides,Boloceroides mcmurrichi
ESV_1631,Cnidaria,Anthozoa,Actiniaria,,,
ESV_1683,Cnidaria,Anthozoa,Actiniaria,,,
ESV_2215,Cnidaria,Anthozoa,Actiniaria,,,
ESV_3086,Cnidaria,Anthozoa,Actiniaria,,,
ESV_3091,Cnidaria,Anthozoa,Actiniaria,,,
ESV_4143,Cnidaria,Anthozoa,Actiniaria,,,
ESV_5373,Cnidaria,Anthozoa,Actiniaria,,,
ESV_604,Cnidaria,Anthozoa,Actiniaria,,,
ESV_238,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Lobophytum,
ESV_630,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Lobophytum,
ESV_5130,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Sinularia,
ESV_1093,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,Pocillopora damicornis
ESV_1194,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,
ESV_2413,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,
ESV_4119,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,
ESV_973,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,
ESV_1205,Cnidaria,Anthozoa,Scleractinia,,,
ESV_1351,Cnidaria,Anthozoa,Scleractinia,,,
ESV_2145,Cnidaria,Anthozoa,Scleractinia,,,
ESV_2325,Cnidaria,Anthozoa,Scleractinia,,,
ESV_2854,Cnidaria,Anthozoa,Scleractinia,,,
ESV_296,Cnidaria,Anthozoa,Scleractinia,,,
ESV_3765,Cnidaria,Cubozoa,Carybdeida,Tripedaliidae,Copula,Copula sivickisi
ESV_6381,Cnidaria,Hydrozoa,Anthoathecata,Cladocorynidae,Pteroclava,Pteroclava krempfi
ESV_2808,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,,
ESV_2763,Cnidaria,Hydrozoa,Anthoathecata,Cytaeididae,Cytaeis,
ESV_5310,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium rameum
ESV_5658,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,Eudendrium rameum
ESV_4968,Cnidaria,Hydrozoa,Anthoathecata,Hydractiniidae,Hydractinia,Hydractinia symbiolongicarpus
ESV_2003,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,Millepora,Millepora exaesa
ESV_2004,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,Millepora,Millepora exaesa
ESV_2873,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,Millepora,Millepora exaesa
ESV_4146,Cnidaria,Hydrozoa,Anthoathecata,Milleporidae,Millepora,Millepora exaesa
ESV_4711,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Amphinema,Amphinema sp. JRH-2012
ESV_6379,Cnidaria,Hydrozoa,Anthoathecata,Sphaerocorynidae,Sphaerocoryne,Sphaerocoryne bedoti
ESV_935,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea divergens
ESV_3496,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea implexa
ESV_6343,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea implexa
ESV_816,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea implexa
ESV_2820,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,Zanclea sp. SN123
ESV_5300,Cnidaria,Hydrozoa,Anthoathecata,Zancleidae,Zanclea,
ESV_3487,Cnidaria,Hydrozoa,Anthoathecata,Zancleopsidae,Zancleopsis,Zancleopsis dichotoma
ESV_3657,Cnidaria,Hydrozoa,Anthoathecata,Zancleopsidae,Zancleopsis,Zancleopsis dichotoma
ESV_4393,Cnidaria,Hydrozoa,Anthoathecata,Zancleopsidae,Zancleopsis,Zancleopsis dichotoma
ESV_5910,Cnidaria,Hydrozoa,Anthoathecata,Zancleopsidae,Zancleopsis,Zancleopsis dichotoma
ESV_2149,Cnidaria,Hydrozoa,Anthoathecata,,,
ESV_3217,Cnidaria,Hydrozoa,Anthoathecata,,,
ESV_5004,Cnidaria,Hydrozoa,Anthoathecata,,,
ESV_5316,Cnidaria,Hydrozoa,Anthoathecata,,,
ESV_3715,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Orthopyxis,Orthopyxis caliculata
ESV_1661,Cnidaria,Hydrozoa,Leptothecata,Haleciidae,Halecium,Halecium sp. BMOO-08734
ESV_2922,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Laodicea,Laodicea undulata
ESV_4259,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Laodicea,Laodicea undulata
ESV_6357,Cnidaria,Hydrozoa,Leptothecata,Laodiceidae,Laodicea,Laodicea undulata
ESV_2895,Cnidaria,Hydrozoa,Leptothecata,Obeliidae,Obelia,Obelia dichotoma
ESV_6403,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Dynamena,Dynamena sp. CC-2020
ESV_3286,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Fraseroscyphus,Fraseroscyphus hozawai
ESV_3078,Cnidaria,Hydrozoa,Leptothecata,Sertulariidae,Symplectoscyphus,Symplectoscyphus tricuspidatus
ESV_1317,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_1700,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_2059,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_2377,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_2409,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_2785,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_2934,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_3033,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_3148,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_3278,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_3461,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_4006,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_4604,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_4810,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_5234,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_5928,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_6367,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_6416,Cnidaria,Hydrozoa,Leptothecata,,,
ESV_4114,Cnidaria,Hydrozoa,Siphonophorae,Agalmatidae,Nanomia,Nanomia bijuga
ESV_1539,Cnidaria,Hydrozoa,Siphonophorae,Apolemiidae,Apolemia,Apolemia sp. BO-2009
ESV_3947,Cnidaria,Hydrozoa,Siphonophorae,Apolemiidae,Apolemia,Apolemia sp. BO-2009
ESV_3080,Cnidaria,Hydrozoa,Siphonophorae,,,
ESV_4537,Cnidaria,Hydrozoa,,,,Hydrozoa sp. BCnid2010-007
ESV_1004,Cnidaria,Hydrozoa,,,,
ESV_1543,Cnidaria,Hydrozoa,,,,
ESV_1887,Cnidaria,Hydrozoa,,,,
ESV_2351,Cnidaria,Hydrozoa,,,,
ESV_2423,Cnidaria,Hydrozoa,,,,
ESV_2778,Cnidaria,Hydrozoa,,,,
ESV_2781,Cnidaria,Hydrozoa,,,,
ESV_2920,Cnidaria,Hydrozoa,,,,
ESV_3597,Cnidaria,Hydrozoa,,,,
ESV_3721,Cnidaria,Hydrozoa,,,,
ESV_4036,Cnidaria,Hydrozoa,,,,
ESV_4601,Cnidaria,Hydrozoa,,,,
ESV_4796,Cnidaria,Hydrozoa,,,,
ESV_4923,Cnidaria,Hydrozoa,,,,
ESV_5008,Cnidaria,Hydrozoa,,,,
ESV_5029,Cnidaria,Hydrozoa,,,,
ESV_5368,Cnidaria,Hydrozoa,,,,
ESV_5913,Cnidaria,Hydrozoa,,,,
ESV_6345,Cnidaria,Hydrozoa,,,,
ESV_6411,Cnidaria,Hydrozoa,,,,
ESV_5940,Cnidaria,Scyphozoa,Coronatae,Linuchidae,Linuche,Linuche sp. PWMEMEK
ESV_3359,Cnidaria,,,,,
ESV_4024,Cnidaria,,,,,
ESV_4543,Cnidaria,,,,,
ESV_598,Amoebozoa,Discosea,Dactylopodida,Paramoebidae,Cunea,Cunea profundata
ESV_4306,Amoebozoa,Discosea,Dactylopodida,Paramoebidae,Korotnevella,Korotnevella limbata
ESV_4126,Amoebozoa,Discosea,Dactylopodida,,,
ESV_3497,Amoebozoa,Discosea,,Vannellidae,Vannella,
ESV_4576,Amoebozoa,Discosea,Himatismenida,Cochliopodiidae,Cochliopodium,Cochliopodium kieliense
ESV_5619,Amoebozoa,Discosea,,,,
ESV_2865,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,Echinaster callosus
ESV_4133,Echinodermata,Asteroidea,Valvatida,Asterinidae,Aquilonastra,
ESV_2297,Echinodermata,Echinoidea,Camarodonta,Echinometridae,,
ESV_3036,Echinodermata,Echinoidea,Camarodonta,Echinometridae,,
ESV_494,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Hemicentrotus,Hemicentrotus pulcherrimus
ESV_819,Echinodermata,Echinoidea,Clypeasteroida,Clypeasteridae,Clypeaster,
